alpha,val_year,RMSE,MAE,dir_acc,n,cv_rmse,variant
17782.794100389227,2019,0.07537639888734111,0.05029727812968972,0.6333333333333333,60,0.06584824861208785,ridge_sentiment
31622.776601683792,2019,0.07536286318868822,0.05028818432652906,0.6333333333333333,60,0.06584773947051593,ridge_sentiment
56234.13251903491,2019,0.07535517853232898,0.05028295521855898,0.6333333333333333,60,0.0658476387809126,ridge_sentiment
100000.0,2019,0.07535083421916643,0.050279977388186584,0.6333333333333333,60,0.0658476438765998,ridge_sentiment
0.001,2020,0.07321431647494199,0.05645114447132343,0.423728813559322,59,0.07297305655148598,ridge_sentiment
0.0017782794100389228,2020,0.073213719160643,0.05645029431501243,0.423728813559322,59,0.07297192749367769,ridge_sentiment
0.0031622776601683794,2020,0.07321265910452196,0.056448784887288786,0.423728813559322,59,0.0729699229487592,ridge_sentiment
0.005623413251903491,2020,0.07321078074567039,0.05644610821828133,0.423728813559322,59,0.07296636848807904,ridge_sentiment
0.01,2020,0.07320746153856583,0.05644137192059137,0.423728813559322,59,0.07296007957435172,ridge_sentiment
0.01778279410038923,2020,0.07320162448129419,0.05643302289467237,0.423728813559322,59,0.07294899548066386,ridge_sentiment
0.03162277660168379,2020,0.07319144538005753,0.05641840224525538,0.423728813559322,59,0.07292959057219538,ridge_sentiment
0.05623413251903491,2020,0.07317394694359383,0.056393086213836985,0.423728813559322,59,0.07289600501542416,ridge_sentiment
0.1,2020,0.07314457220810172,0.05635006467006084,0.423728813559322,59,0.0728389669318655,ridge_sentiment
0.1778279410038923,2020,0.07309706613221247,0.05627908300961416,0.423728813559322,59,0.07274494739185093,ridge_sentiment
0.31622776601683794,2020,0.07302422922683319,0.056166851543730106,0.423728813559322,59,0.07259655515129483,ridge_sentiment
0.5623413251903491,2020,0.07291955191965996,0.05599848326858802,0.423728813559322,59,0.07237515168262579,ridge_sentiment
1.0,2020,0.0727774758523211,0.055758030556370936,0.4067796610169492,59,0.0720647647796592,ridge_sentiment
1.7782794100389228,2020,0.07258849966254828,0.05542351894264661,0.4576271186440678,59,0.07165438848173493,ridge_sentiment
3.1622776601683795,2020,0.07232966257003198,0.055018340833595906,0.4576271186440678,59,0.07113960455838532,ridge_sentiment
5.623413251903491,2020,0.07195711301806791,0.05450677554959108,0.4745762711864407,59,0.07053074273638787,ridge_sentiment
10.0,2020,0.07140851992322061,0.053767795201092865,0.4915254237288136,59,0.06986499827244931,ridge_sentiment
17.78279410038923,2020,0.07062253107783537,0.052718960692839954,0.4915254237288136,59,0.06919781750689152,ridge_sentiment
31.622776601683793,2020,0.06957673156154356,0.051418413584526854,0.4915254237288136,59,0.06856698222293146,ridge_sentiment
56.23413251903491,2020,0.06833305198064217,0.050444645072650736,0.5084745762711864,59,0.06797501541435606,ridge_sentiment
100.0,2020,0.06705648096081561,0.04958385289438978,0.4915254237288136,59,0.06741676653295586,ridge_sentiment
177.82794100389228,2020,0.0659563297912082,0.04872179554598919,0.4915254237288136,59,0.06691080948719488,ridge_sentiment
316.22776601683796,2020,0.06516766616177858,0.04803982133740373,0.4915254237288136,59,0.06649444101465157,ridge_sentiment
562.341325190349,2020,0.06469026736132141,0.04784159461976625,0.5084745762711864,59,0.0661953059162439,ridge_sentiment
1000.0,2020,0.06443825429943706,0.04784089157746409,0.4915254237288136,59,0.06601165470161725,ridge_sentiment
1778.2794100389228,2020,0.06431786317252648,0.04785147792926684,0.4745762711864407,59,0.06591581127666998,ridge_sentiment
3162.2776601683795,2020,0.06426387527984594,0.04786449440222358,0.4745762711864407,59,0.06587286994784743,ridge_sentiment
5623.413251903491,2020,0.06424027401660455,0.047887871521507766,0.4745762711864407,59,0.06585601889391099,ridge_sentiment
10000.0,2020,0.0642298368428208,0.047909874764852665,0.4745762711864407,59,0.06585011020956727,ridge_sentiment
17782.794100389227,2020,0.06422503561215716,0.04792360252578615,0.4745762711864407,59,0.06584824861208785,ridge_sentiment
31622.776601683792,2020,0.06422271088546153,0.047931802230466634,0.4745762711864407,59,0.06584773947051593,ridge_sentiment
56234.13251903491,2020,0.06422152978905715,0.04793657546471538,0.4745762711864407,59,0.0658476387809126,ridge_sentiment
100000.0,2020,0.06422090695868723,0.04793931293278327,0.4745762711864407,59,0.0658476438765998,ridge_sentiment
0.001,2021,0.06495184737070257,0.05081118084864391,0.39344262295081966,61,0.07297305655148598,ridge_sentiment
0.0017782794100389228,2021,0.06495018983054526,0.05081003621714279,0.39344262295081966,61,0.07297192749367769,ridge_sentiment
0.0031622776601683794,2021,0.06494724612038139,0.050808003050722444,0.39344262295081966,61,0.0729699229487592,ridge_sentiment
0.005623413251903491,2021,0.06494202354062488,0.05080439478730673,0.39344262295081966,61,0.07296636848807904,ridge_sentiment
0.01,2021,0.06493277453498232,0.050798001153403965,0.39344262295081966,61,0.07296007957435172,ridge_sentiment
0.01778279410038923,2021,0.06491644662590673,0.0507867030324921,0.39344262295081966,61,0.07294899548066386,ridge_sentiment
0.03162277660168379,2021,0.06488778098855606,0.05076683386370699,0.39344262295081966,61,0.07292959057219538,ridge_sentiment
0.05623413251903491,2021,0.06483793406740414,0.05073218036270148,0.39344262295081966,61,0.07289600501542416,ridge_sentiment
0.1,2021,0.06475264523985515,0.05067258575800806,0.39344262295081966,61,0.0728389669318655,ridge_sentiment
0.1778279410038923,2021,0.06461050791821007,0.050572427526623505,0.39344262295081966,61,0.07274494739185093,ridge_sentiment
0.31622776601683794,2021,0.06438298810520034,0.05040994647178735,0.39344262295081966,61,0.07259655515129483,ridge_sentiment
0.5623413251903491,2021,0.064038589872682,0.05015910614912294,0.39344262295081966,61,0.07237515168262579,ridge_sentiment
1.0,2021,0.06355113910449489,0.04979464235075873,0.39344262295081966,61,0.0720647647796592,ridge_sentiment
1.7782794100389228,2021,0.06290703506785358,0.049334382866213736,0.39344262295081966,61,0.07165438848173493,ridge_sentiment
3.1622776601683795,2021,0.06211094174617223,0.048767632670789964,0.4098360655737705,61,0.07113960455838532,ridge_sentiment
5.623413251903491,2021,0.0612019911262103,0.04808871303471482,0.4262295081967213,61,0.07053074273638787,ridge_sentiment
10.0,2021,0.060271283996776844,0.04742395125505412,0.4262295081967213,61,0.06986499827244931,ridge_sentiment
17.78279410038923,2021,0.0594332055681469,0.046925819521176734,0.45901639344262296,61,0.06919781750689152,ridge_sentiment
31.622776601683793,2021,0.05874924556816411,0.04659511194504551,0.45901639344262296,61,0.06856698222293146,ridge_sentiment
56.23413251903491,2021,0.058191257263847856,0.046425751341611136,0.45901639344262296,61,0.06797501541435606,ridge_sentiment
100.0,2021,0.05769386886802588,0.046304779068653885,0.4262295081967213,61,0.06741676653295586,ridge_sentiment
177.82794100389228,2021,0.0572333211496336,0.046179694590760746,0.4098360655737705,61,0.06691080948719488,ridge_sentiment
316.22776601683796,2021,0.05685204840270948,0.04605162966713886,0.4098360655737705,61,0.06649444101465157,ridge_sentiment
562.341325190349,2021,0.05660980246597369,0.046009313336859814,0.4098360655737705,61,0.0661953059162439,ridge_sentiment
1000.0,2021,0.056517452408223805,0.046065907948463575,0.39344262295081966,61,0.06601165470161725,ridge_sentiment
1778.2794100389228,2021,0.05652887821873249,0.04614502076701389,0.39344262295081966,61,0.06591581127666998,ridge_sentiment
3162.2776601683795,2021,0.05658361476112514,0.04622163197542537,0.39344262295081966,61,0.06587286994784743,ridge_sentiment
5623.413251903491,2021,0.05664122421622213,0.04628291547880762,0.39344262295081966,61,0.06585601889391099,ridge_sentiment
10000.0,2021,0.05668574888748574,0.04632579442033989,0.39344262295081966,61,0.06585011020956727,ridge_sentiment
17782.794100389227,2021,0.056715566549846955,0.04635327746538507,0.39344262295081966,61,0.06584824861208785,ridge_sentiment
31622.776601683792,2021,0.05673405819459022,0.046369960148559056,0.39344262295081966,61,0.06584773947051593,ridge_sentiment
56234.13251903491,2021,0.056745045515968394,0.04637976326309362,0.39344262295081966,61,0.0658476387809126,ridge_sentiment
100000.0,2021,0.05675141872152662,0.0463854158286014,0.39344262295081966,61,0.0658476438765998,ridge_sentiment
