alpha,val_year,RMSE,MAE,dir_acc,n,cv_rmse,variant
31622.776601683792,2019,0.07535169498444762,0.050272290030845296,0.6333333333333333,60,0.06584117191631662,ridge_finbert
56234.13251903491,2019,0.07534882243575367,0.05027393790390086,0.6333333333333333,60,0.06584391404492827,ridge_finbert
100000.0,2019,0.07534723564128244,0.05027488120107853,0.6333333333333333,60,0.06584553931054839,ridge_finbert
0.001,2020,0.0696172847714066,0.05370079772919075,0.4576271186440678,59,0.07317634520656899,ridge_finbert
0.0017782794100389228,2020,0.06961719842500717,0.0537005042719273,0.4576271186440678,59,0.0731753670369646,ridge_finbert
0.0031622776601683794,2020,0.06961704546134585,0.0536999834933491,0.4576271186440678,59,0.07317363100035926,ridge_finbert
0.005623413251903491,2020,0.06961677528528104,0.05369906077141551,0.4576271186440678,59,0.07317055460422787,ridge_finbert
0.01,2020,0.06961630057697887,0.053697430468867144,0.4576271186440678,59,0.07316511761061091,ridge_finbert
0.01778279410038923,2020,0.06961547420177143,0.05369456418547529,0.4576271186440678,59,0.07315555383869814,ridge_finbert
0.03162277660168379,2020,0.06961405895528469,0.0536895681330132,0.4576271186440678,59,0.07313886794974998,ridge_finbert
0.05623413251903491,2020,0.06961170345879207,0.05368098775165632,0.4576271186440678,59,0.07311015863702151,ridge_finbert
0.1,2020,0.06960797171661882,0.053666611521907,0.4576271186440678,59,0.07306188385578888,ridge_finbert
0.1778279410038923,2020,0.06960253310477375,0.05364345310970057,0.4576271186440678,59,0.07298357396723128,ridge_finbert
0.31622776601683794,2020,0.06959561834141291,0.05360821015287399,0.4576271186440678,59,0.07286291453623281,ridge_finbert
0.5623413251903491,2020,0.06958846636990204,0.053558076110014216,0.4576271186440678,59,0.07268853668599708,ridge_finbert
1.0,2020,0.06958242199558652,0.053493213143761015,0.4576271186440678,59,0.07245199031830435,ridge_finbert
1.7782794100389228,2020,0.06957447587062576,0.05342832213592288,0.4745762711864407,59,0.07214421517653695,ridge_finbert
3.1622776601683795,2020,0.06954817354759898,0.053313117995549046,0.4915254237288136,59,0.07174865199844181,ridge_finbert
5.623413251903491,2020,0.06946225671976747,0.053086219006019085,0.4915254237288136,59,0.07124597258701959,ridge_finbert
10.0,2020,0.06924514147744454,0.0526583564358483,0.5084745762711864,59,0.07063665247956788,ridge_finbert
17.78279410038923,2020,0.06880628958716933,0.0519508727874334,0.5254237288135594,59,0.06994917429139075,ridge_finbert
31.622776601683793,2020,0.06807342864509737,0.051035320700055974,0.5254237288135594,59,0.06921062945401579,ridge_finbert
56.23413251903491,2020,0.06706428245333122,0.04985974948648844,0.4915254237288136,59,0.06843345139469814,ridge_finbert
100.0,2020,0.06595112725265746,0.04903860746354015,0.4915254237288136,59,0.06765402544813037,ridge_finbert
177.82794100389228,2020,0.06500192393645134,0.048421986409502175,0.4915254237288136,59,0.06695416109685837,ridge_finbert
316.22776601683796,2020,0.06439650121768031,0.04813324994032848,0.4915254237288136,59,0.0664173678970699,ridge_finbert
562.341325190349,2020,0.06412337665273107,0.04793461650020507,0.4915254237288136,59,0.06607548711107744,ridge_finbert
1000.0,2020,0.0640573948482124,0.04795044530571098,0.4915254237288136,59,0.06590027519560047,ridge_finbert
1778.2794100389228,2020,0.0640790338342295,0.04795869553225842,0.4915254237288136,59,0.06583272802437833,ridge_finbert
3162.2776601683795,2020,0.06412080503761335,0.04795807976910688,0.4745762711864407,59,0.065818065156914,ridge_finbert
5623.413251903491,2020,0.06415689986859749,0.04795421002443703,0.4745762711864407,59,0.06582233044149392,ridge_finbert
10000.0,2020,0.06418201062919611,0.04795032674210715,0.4745762711864407,59,0.06583020760858434,ridge_finbert
17782.794100389227,2020,0.06419784145612155,0.04794745185742953,0.4745762711864407,59,0.06583674611325743,ridge_finbert
31622.776601683792,2020,0.06420732366342212,0.047945583204356206,0.4745762711864407,59,0.06584117191631662,ridge_finbert
56234.13251903491,2020,0.0642128469361854,0.04794444594825194,0.4745762711864407,59,0.06584391404492827,ridge_finbert
100000.0,2020,0.06421601475397173,0.04794377779718867,0.4745762711864407,59,0.06584553931054839,ridge_finbert
0.001,2021,0.06632871997633843,0.05144441076971935,0.4426229508196721,61,0.07317634520656899,ridge_finbert
0.0017782794100389228,2021,0.06632720709420216,0.05144334280044894,0.4426229508196721,61,0.0731753670369646,ridge_finbert
0.0031622776601683794,2021,0.06632452074723226,0.05144144589933785,0.4426229508196721,61,0.07317363100035926,ridge_finbert
0.005623413251903491,2021,0.06631975621049721,0.05143807975924952,0.4426229508196721,61,0.07317055460422787,ridge_finbert
0.01,2021,0.06631132291791533,0.0514321160744035,0.4426229508196721,61,0.07316511761061091,ridge_finbert
0.01778279410038923,2021,0.06629644923718893,0.051421580587848376,0.4426229508196721,61,0.07315555383869814,ridge_finbert
0.03162277660168379,2021,0.06627038074865832,0.0514030615096282,0.4426229508196721,61,0.07313886794974998,ridge_finbert
0.05623413251903491,2021,0.06622518499618693,0.05137078978024605,0.4426229508196721,61,0.07311015863702151,ridge_finbert
0.1,2021,0.06614825782292098,0.051315371291999236,0.4426229508196721,61,0.07306188385578888,ridge_finbert
0.1778279410038923,2021,0.06602121274774277,0.051222456597962415,0.4426229508196721,61,0.07298357396723128,ridge_finbert
0.31622776601683794,2021,0.06582095007533546,0.051072302500114804,0.4426229508196721,61,0.07286291453623281,ridge_finbert
0.5623413251903491,2021,0.06552524200972384,0.05084496175687676,0.4426229508196721,61,0.07268853668599708,ridge_finbert
1.0,2021,0.06512172823164364,0.050520889480704885,0.4426229508196721,61,0.07245199031830435,ridge_finbert
1.7782794100389228,2021,0.06461199982307261,0.050084327282825976,0.4426229508196721,61,0.07214421517653695,ridge_finbert
3.1622776601683795,2021,0.06400611950500563,0.04952528703280249,0.4426229508196721,61,0.07174865199844181,ridge_finbert
5.623413251903491,2021,0.06332115316943077,0.04885196369307883,0.4426229508196721,61,0.07124597258701959,ridge_finbert
10.0,2021,0.06258907215016334,0.04826239418745016,0.4262295081967213,61,0.07063665247956788,ridge_finbert
17.78279410038923,2021,0.061844443747384376,0.047717060849266864,0.4426229508196721,61,0.06994917429139075,ridge_finbert
31.622776601683793,2021,0.06108393007241334,0.04731596644822555,0.4426229508196721,61,0.06921062945401579,ridge_finbert
56.23413251903491,2021,0.060259365803209196,0.046971114765293705,0.4426229508196721,61,0.06843345139469814,ridge_finbert
100.0,2021,0.05934608130596277,0.046652308128845424,0.4262295081967213,61,0.06765402544813037,ridge_finbert
177.82794100389228,2021,0.05841533202596133,0.04637728532866768,0.4262295081967213,61,0.06695416109685837,ridge_finbert
316.22776601683796,2021,0.057614516932863166,0.04613244241838877,0.4262295081967213,61,0.0664173678970699,ridge_finbert
562.341325190349,2021,0.057064421441025734,0.04596782326684973,0.4262295081967213,61,0.06607548711107744,ridge_finbert
1000.0,2021,0.05677779795273856,0.04600081085198118,0.4098360655737705,61,0.06590027519560047,ridge_finbert
1778.2794100389228,2021,0.05667696395096068,0.0460760577639044,0.39344262295081966,61,0.06583272802437833,ridge_finbert
3162.2776601683795,2021,0.05666831950314583,0.046175959239028445,0.39344262295081966,61,0.065818065156914,ridge_finbert
5623.413251903491,2021,0.0566897825677317,0.04625479020066374,0.39344262295081966,61,0.06582233044149392,ridge_finbert
10000.0,2021,0.05671350261002897,0.04630916998353475,0.39344262295081966,61,0.06583020760858434,ridge_finbert
17782.794100389227,2021,0.056731354310853514,0.046343669437767056,0.39344262295081966,61,0.06583674611325743,ridge_finbert
31622.776601683792,2021,0.05674300201608053,0.04636447488963416,0.39344262295081966,61,0.06584117191631662,ridge_finbert
56234.13251903491,2021,0.05675009749127609,0.046376652676147795,0.39344262295081966,61,0.06584391404492827,ridge_finbert
100000.0,2021,0.05675426709579369,0.0463836584049462,0.39344262295081966,61,0.06584553931054839,ridge_finbert
